业界良心longdd,无粉丝牌,-1,6666666666
业界良心longdd,无粉丝牌,-1,666666666
业界良心longdd,无粉丝牌,-1,666666666666666666
业界良心longdd,无粉丝牌,-1,666
业界良心longdd,无粉丝牌,-1,6666666666
业界良心longdd,无粉丝牌,-1,666666
业界良心longdd,无粉丝牌,-1,666
业界良心longdd,无粉丝牌,-1,666
一个智仗成长之路,无粉丝牌,-1,a
No limit,无粉丝牌,-1,戒了吧
汪金金金鱼,怼怼,8,...............
业界良心longdd,无粉丝牌,-1,6666666
业界良心longdd,无粉丝牌,-1,666666666666666666666666666666
业界良心longdd,无粉丝牌,-1,66666
业界良心longdd,无粉丝牌,-1,6666666
业界良心longdd,无粉丝牌,-1,6666666
业界良心longdd,无粉丝牌,-1,66666666
业界良心longdd,无粉丝牌,-1,666666666666666666666666666
业界良心longdd,无粉丝牌,-1,666
记忆摇晃着昨天的微笑,怼怼,14,龙神，龙神，戒掉槟榔可以长高
Stan,无粉丝牌,-1,山岭巨人
疯疯癫癫的闹着、‖,无粉丝牌,-1,vgj
Traductor de español,无粉丝牌,-1,皮鞋第一次打ti啊
Lxq丶丨,无粉丝牌,-1,老毕龙长的真丑
Gary__Wong,怼怼,6,看什么比赛不重要 重要的是中场的麻将呀
大头家族胖头鱼,怼怼,10,想看皮鞋ti首秀
long-dd,无粉丝牌,-1,龙神 戒 槟郎
夏芷,无粉丝牌,-1,66666
Constantine,无粉丝牌,-1,不要吃槟榔了呀，老逼。
Timetendre,无粉丝牌,-1,还有两位呢
xuhaopo,无粉丝牌,-1,？？？？？？？？
老九,怼怼,8,划了呀，别开了啊
疯疯癫癫的闹着、‖,无粉丝牌,-1,vgj
smj1855523333,无粉丝牌,-1,ig也是外战啊
LiWi💓,无粉丝牌,-1,lgd咚咚咚
娱乐至上,怼怼,8,看皮鞋啊
Broken Wings,无粉丝牌,-1,老毕戒槟榔
ZSY,无粉丝牌,-1,66666666666
木兰花树,无粉丝牌,-1,不厉害的时候也是一日王朝啊，何况现在
【天逸】,怼怼,6,vgj
王耿直,怼怼,4,6666
夏芷,无粉丝牌,-1,66666
张健,无粉丝牌,-1,要不分两波
wjw3652012,怼怼,12,6666666666
太阳从西边出来了,无粉丝牌,-1,龙神单排多少名了
泛法,无粉丝牌,-1,开门绿才对吧，开门红晦气啊
疯疯癫癫的闹着、‖,无粉丝牌,-1,vgj
媚眼如初,怼怼,10,6666666
ttt,怼怼,10,6666666666666666666666
Sulaaaaaaaa,怼怼,14,666663
踏雪痕,怼怼,10,礼物别感谢了啊，拖节奏，操
1384806786yy,无粉丝牌,-1,开了
Oulehust,无粉丝牌,-1,槟榔和烟都戒了。。
今,无粉丝牌,-1,谢谢这个老b的礼物
笑看风云,怼怼,11,感谢这个老逼的礼物！！！！
LLCOOLJ-ailfchan,无粉丝牌,-1,"<img src=""//a.msstatic.com/huya/emot_2/tx.gif"" alt=""[偷笑]"" />"
风的印迹,怼怼,11,鸡翅这个B在肉搏？
斯文人,怼怼,8,我真的想看VGJ，龙神
Luuuu,无粉丝牌,-1,lgd啊龙神
...,怼怼,6,比过年都有感觉
iO,怼怼,8,老板大气
Nevermore,无粉丝牌,-1,巨龙
Fortune,无粉丝牌,-1,冲着色相头来的
龙神牛逼,怼怼,11,666666666
笑看风云,怼怼,11,感谢这个老逼的礼物！！！！
frank,怼怼,5,老板大气，谢谢老板。
绯梦,无粉丝牌,-1,龙神。枫哥那边你的麦很大声。调一下~
无敌HP,无粉丝牌,-1,把槟榔戒了啊
你好,怼怼,9,？？？？？？
OKE.怼怼,怼怼,16,戒槟榔，咚咚咚
启龙,无粉丝牌,-1,皮鞋首秀都不看的了？
【天逸】,怼怼,6,vgj
我的爱已搁浅,无粉丝牌,-1,m黄会秀火猫吗—1打9
2309141838yy,无粉丝牌,-1,有没有现场看
龙神牛逼,怼怼,2,没事，lgd打完了，vgj应该正好进入中期
肖大师,无粉丝牌,-1,来了
卡尔  - 故友·知音难觅 。,怼怼,4,老逼，求你了，真的不想看你健康出问题，别吃槟榔了
金饭碗,怼怼,14,老板大气
.....3.,怼怼,4,现在的生活来得不容易  珍惜啊
罗旭,无粉丝牌,-1,关视频。兄弟。影响感官咯
福娃,军师,9,山岭巨人真不是黑你吗？
A_大脸通红,无粉丝牌,-1,戒槟榔
小龙人、Shawn,怼怼,10,龙神你加速器开了没有啊
毒哒哒,无粉丝牌,-1,66666666
十万,无粉丝牌,-1,据说og现在也是鲨鱼？
一只碧根果.,无粉丝牌,-1,不戒槟榔真的取关了
挽风べ,无粉丝牌,-1,看皮鞋啊，看一场少一场
(ﾟдﾟ≡ﾟдﾟ)😕,怼怼,10,没事等LGD打完了在去看VGJ
【天逸】,怼怼,6,vgj
笑看风云,怼怼,11,感谢这个老逼的礼物！！！！
渚汐赛高,无粉丝牌,-1,男水友快走开
疯狂的小龙人,怼怼,17,把作业做了啊
王耿直,怼怼,4,老比居然开摄像头
大唐,怼怼,17,。
Oulehust,无粉丝牌,-1,槟榔不戒取关了啊。。
highcooling,无粉丝牌,-1,龙神你是不是撸多了，颓废了
蓝★点,怼怼,13,皮鞋TI首秀
七分深情.,怼怼,11,6666
笑看风云,怼怼,11,感谢这个老逼的礼物！！！！
飘雪,怼怼,12,以后就摄像头直播吧。当个颜值主播
先生ཾ,楚河,10,作为一个湖南人一年吃槟榔不超过十包
无语,怼怼,11,进满了
X！,怼怼,12,？？？？？？？？？？？
顾涛涛涛,怼怼,14,皮鞋ti首秀…好难得
YYFdaiper,怼怼,10,？？？？？？
七月丶二十六,怼怼,11,大半夜，ti了，龙神人气还是高啊
陈皮,怼怼,10,别关啊！！！！！！！！！
LiWi💓,无粉丝牌,-1,lgd咚咚咚
1358681843yy,无粉丝牌,-1,谢谢老毕礼物啊啊啊啊啊啊
鸭子T⑩,怼怼,9,口腔癌要切脸切嘴巴切舌头么？
1972915589yy,无粉丝牌,-1,2333333
【天逸】,怼怼,6,vgj
战国无名氏,怼怼,12,哎~别关呀~
左胸,翅酱,4,队友呢？队友呢？队友呢？
此间无龙,无粉丝牌,-1,开摄像头了？讲究
9000丶zhou宝龙。burden,无粉丝牌,-1,٩( 'ω' )و
.,无粉丝牌,-1,龙神你是要为王姐和儿女戒的啊
小腿小腿-河道溺水,怼怼,7,槟榔这么难吃，有啥吃的啊？
FGJ,怼怼,10,？？？？？？
王姐的牛肉粉,无粉丝牌,-1,小腿，槟榔该戒了啊
HERMANN贺一鸣,无粉丝牌,-1,龙神把自己做宝搞
哈库拉玛塔塔,怼怼,7,我要看皮鞋
1972915589yy,无粉丝牌,-1,2333333
qq_r9n3gskfupuu,无粉丝牌,-1,想看看屁孩的发挥
Merciless,无粉丝牌,-1,666666
龙神龙神,无粉丝牌,-1,过年了过年了
睡不醒的狸,怼怼,10,别关啊
神秘猫,Smg,7,摄像头呢？
叫我松柏就好,怼怼,12,视频
1358681843yy,无粉丝牌,-1,谢谢老毕礼物啊啊啊啊啊啊
无梦旅人i,无粉丝牌,-1,看看皮孩的首秀啊
Oulehust,无粉丝牌,-1,槟榔要是不戒就取关了。。
Nemesis,无粉丝牌,-1,开摄像头老比！
陈皮,怼怼,10,别关啊龙神
一诺倾万古,怼怼,1,你他吗的开摄像头
小呆呆,怼怼,12,怎么没把龙神放首页啊
落 雪,Kaer,11,龙神这鼻子  有暗示啊
123,无粉丝牌,-1,烟不好戒  槟榔完全可以戒
9000丶zhou宝龙。burden,无粉丝牌,-1,2333333
loveRfore,无粉丝牌,-1,老逼这是开摄像头让我们监督么
巨龙输醒,无粉丝牌,-1,摄像头呢！？？？
无语,怼怼,11,别关啊
丶゛冰冷的心,怼怼,9,看皮鞋首秀啊，老逼
叫我松柏就好,怼怼,12,开视频
可逆,无粉丝牌,-1,老逼戒摈榔啊   别搞自己呀
王耿直,怼怼,4,老必摄像头
笑看风云,怼怼,11,感谢这个老逼的礼物！！！！
Broken Wings,无粉丝牌,-1,老比戒槟榔啊l
丝丝,怼怼,3,龙神龙神 你的皮肤怎么保养的？
后缀加君,无粉丝牌,-1,分工啊，去一个解说vgj啊
十四忽悠,无粉丝牌,-1,特意过来劝龙神爱惜身体的，戒了槟榔
慕灵均,怼怼,4,大家新年好
情不知所起,黑鱼,1,怪不得人气不行
莫再讲,怼怼,12,看什么比赛没关系啊，关键的是中场麻将和肉搏
泗水六年,无粉丝牌,-1,龙神牛逼
无语,怼怼,11,监督你
听你说戒了我才刷的,无粉丝牌,-1,6666666
听你说戒了我才刷的,无粉丝牌,-1,666
听你说戒了我才刷的,无粉丝牌,-1,666666666
听你说戒了我才刷的,无粉丝牌,-1,66666
听你说戒了我才刷的,无粉丝牌,-1,666666
听你说戒了我才刷的,无粉丝牌,-1,666666
听你说戒了我才刷的,无粉丝牌,-1,666666666666666666666666666
听你说戒了我才刷的,无粉丝牌,-1,666666666
听你说戒了我才刷的,无粉丝牌,-1,666
听你说戒了我才刷的,无粉丝牌,-1,666666
听你说戒了我才刷的,无粉丝牌,-1,666666666666666
七月丶二十六,怼怼,11,看皮鞋首秀啊
飘雪,怼怼,12,开摄像头啊老逼
食蜂操祈,怼怼,7,尼玛嗨啊，皮鞋第一场ti比赛啊
Colin,无粉丝牌,-1,皮鞋ti 首秀 不看吗
妈也,无粉丝牌,-1,皮鞋
听你说戒了我才刷的,无粉丝牌,-1,666666
听你说戒了我才刷的,无粉丝牌,-1,66666666
听你说戒了我才刷的,无粉丝牌,-1,66666
听你说戒了我才刷的,无粉丝牌,-1,6666
听你说戒了我才刷的,无粉丝牌,-1,666666666666666666666666666
听你说戒了我才刷的,无粉丝牌,-1,66666666
听你说戒了我才刷的,无粉丝牌,-1,666666666
听你说戒了我才刷的,无粉丝牌,-1,66666
听你说戒了我才刷的,无粉丝牌,-1,666666666666666666666666666
听你说戒了我才刷的,无粉丝牌,-1,6666666
听你说戒了我才刷的,无粉丝牌,-1,666666666666666
Prince.张,怼怼,10,尬聊
╰ 、» Anye丶大乔流水,无粉丝牌,-1,代理准备好么有啊
睡不醒的狸,怼怼,10,摄像头怎么就关了啊
听你说戒了我才刷的,无粉丝牌,-1,666
听你说戒了我才刷的,无粉丝牌,-1,666
听你说戒了我才刷的,无粉丝牌,-1,666
听你说戒了我才刷的,无粉丝牌,-1,66666666666666666
听你说戒了我才刷的,无粉丝牌,-1,66666
听你说戒了我才刷的,无粉丝牌,-1,666
听你说戒了我才刷的,无粉丝牌,-1,666
听你说戒了我才刷的,无粉丝牌,-1,666666
听你说戒了我才刷的,无粉丝牌,-1,6666
ＸｉｕこＬｕｏ 不呆萌,怼怼,10,龙神 槟榔吃多了会让人变蠢 还会让人自我膨胀 戒了吧
听你说戒了我才刷的,无粉丝牌,-1,666
听你说戒了我才刷的,无粉丝牌,-1,666
1992056812yy,无粉丝牌,-1,别关啊
Johnny,无粉丝牌,-1,龙神开摄像头了我曹
YMY,无粉丝牌,-1,eg打vgj其实最有看点
听你说戒了我才刷的,无粉丝牌,-1,666666
听你说戒了我才刷的,无粉丝牌,-1,66666
听你说戒了我才刷的,无粉丝牌,-1,666
听你说戒了我才刷的,无粉丝牌,-1,666
莫再讲,怼怼,12,看什么比赛没关系啊，关键的是中场麻将和肉搏
刘田杨,无粉丝牌,-1,小腿小腿，顺风顺水
奈文摩尔,怼怼,11,66666666666
Hobbyhorse,无粉丝牌,-1,别划了呀
驯驯驯,怼怼,3,别关啊
老子怎么可能不爱你,无粉丝牌,-1,开了吧
Gg,怼怼,7,龙神龙神 好点了没
一个孤独的美男子,怼怼,10,虎牙主舞台炸了
蠢,怼怼,5,不会偷吃槟榔了吧
鹏大大,怼怼,6,开摄像头 不开走了
乖god灬铁粉,小乖,9,这尼玛，老干爹不赢直接切屌
红莉栖,怼怼,7,666
天龙人,怼怼,8,lgd啊揭幕战，后面再看vj就是了
六  年,怼怼,13,老毕，别关啊
龙黑总教头,怼怼,11,兄弟们有羊多余的羊刀吗？
S.N.K-云天之间,军师,2,麻将
号,无粉丝牌,-1,我看vgj
大哥手残,无粉丝牌,-1,戒槟郎 咚咚咚 LGD 咚咚咚
梦一场好风景,无粉丝牌,-1,666666
啊承学长,怼怼,12,别他么看皮鞋了 越看越失望
迷花不事君,怼怼,8,看主舞台呀
zhou宝龙.song（旁听）,无粉丝牌,-1,龙神注意身体啊
T-Mac赟,怼怼,8,摄像头呢？
Yammy_Mc,无粉丝牌,-1,取关的滚啊 爱看不看
輝 记,怼怼,8,这个Ｂ关摄像头吃东西?
黄翔中路被打爆了吗,怼怼,7,摄像头啊老毕
S.N.K-云天之间,军师,2,麻将
......,无粉丝牌,-1,66666
啦啦啦啦啦,无粉丝牌,-1,摄像头监督 老逼
阿呆,无粉丝牌,-1,就是切脸
YQQX,怼怼,6,开了开了
WuNaoZhe,怼怼,10,开了啊
豪霸霸,无粉丝牌,-1,。
琦玉老师,怼怼,6,老板大气！
9000丶阴云。,无粉丝牌,-1,摄像头监督啊，开啊
S.N.K-云天之间,军师,2,麻将
言之命至137,无粉丝牌,-1,不戒槟榔取关了
你就不怕我姓梅？,无粉丝牌,-1,龙神你的脸色白的可怕
阿华,无粉丝牌,-1,谢谢这个老逼的礼物，老板大气
allalone,怼怼,3,槟榔吃了胸闷，怎么回事
Hobbyhorse,无粉丝牌,-1,开了呀
骆灬灬,怼怼,9,ti6换一切 有没有换的
叫我松柏就好,怼怼,12,监视你开视频
笑看风云,怼怼,11,感谢这个老逼的礼物！！！！
临淄二大爷,无粉丝牌,-1,皮鞋首秀
莫再讲,怼怼,12,看什么比赛没关系的，关键的是中场麻将和肉搏
墨菲斯托,无粉丝牌,-1,几个老逼说的好像听得懂一样
Man-Bear-Pig,怼怼,11,开啊！！
轩辕,怼怼,10,主舞台崩了
旧言虐心ゅ,怼怼,9,输赢。。没麻将精彩
小熊能能,无粉丝牌,-1,开啊
馒头头,无粉丝牌,-1,色相头呢
Oulehust,无粉丝牌,-1,给老子戒槟榔。。
李飞??,无粉丝牌,-1,别关
ob明哥,怼怼,13,皮鞋首秀值得一看
rfvtgbyhnmkjj,无粉丝牌,-1,液体开了
杨健一,怼怼,10,开摄像头，别偷吃槟榔
狼❥_佩佩,无粉丝牌,-1,分工啊，4场比赛呢
龙黑总教头,怼怼,11,兄弟们，有多余的羊刀吗？
【天逸】,怼怼,6,皮鞋的第一场
--perfectworld,怼怼,12,说你喜欢吃槟榔
石头,无粉丝牌,-1,加油干
姝,楚河,12,墨迹啊
小龙人,怼怼,10,大巴黎 咚咚咚
笑看风云,怼怼,11,感谢这个老逼的礼物！！！！
情不知所起,黑鱼,1,这么大活动都延时
OKE.怼怼,怼怼,16,皮鞋ti首秀
梦一场好风景,无粉丝牌,-1,LGD  咚咚咚
佑心,怼怼,8,没人看皮鞋首秀吗
奥迪,无粉丝牌,-1,摄像头啊龙神
无语,怼怼,11,别关摄像头
鹅炒,怼怼,11,老逼..
心跳,无粉丝牌,-1,嗯为什么要送礼物呢
莫再讲,怼怼,12,看什么比赛没关系的，关键的是中场麻将和肉搏
道法自然,无粉丝牌,-1,关摄像头，你偷吃槟榔怎么办
是鹿啊,怼怼,7,666666666
弹幕蠢如狗,无粉丝牌,-1,"<img src=""//a.msstatic.com/huya/emot_2/dk.gif"" alt=""[大哭]"" />摄像头啊"
梦里的地方,无粉丝牌,-1,看屁孩
Suiler/.,无粉丝牌,-1,星家班出征，寸草不生！！
风云袁爷,无粉丝牌,-1,老b戒槟榔
波仔,无粉丝牌,-1,咚咚咚
~jing``,无粉丝牌,-1,单车这个烂人还在解说
湮灭无痕,楚河,14,lgd 咚咚咚
泼洒,怼怼,11,李奎？
一姜春水流翔脸,无粉丝牌,-1,我们还想看你好多年，求你了
奉天降杀,怼怼,12,别划了
十万,无粉丝牌,-1,lgd 咚咚咚
Oulehust,无粉丝牌,-1,老比，给老子把槟榔戒了。
Old F,怼怼,8,36万，好多人。
纯二,怼怼,8,不能吃槟榔了，你可不能倒下
Mraz安生,无粉丝牌,-1,6666666
Livine,怼怼,11,祝大家新年快乐
cobb,无粉丝牌,-1,ti2345678
暴走轮子,怼怼,10,这赔率。。。
陳医生,无粉丝牌,-1,开始了 好激动
输出全靠嘴,无粉丝牌,-1,龙神龙神，没事嚼点蜂胶
葬爱王·建林,巨丁,3,看lgd吗
笑看风云,怼怼,11,感谢这个老逼的礼物！！！！
烟花,无粉丝牌,-1,关了摄像头吃槟榔？
奈文摩尔,怼怼,11,开摄像头
--perfectworld,怼怼,12,感谢这个老逼的礼物，老板大气！
飘雪,怼怼,12,开摄像头啊
why,怼怼,8,老板大气
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,66666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666666666666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,66666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,6666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,6666666
诶哟。,无粉丝牌,-1,来了 来了
笑看风云,怼怼,11,感谢这个老逼的礼物！！！！
易尘,无粉丝牌,-1,老逼感冒了吧
蓝★点,怼怼,13,看皮鞋 皮鞋ti首秀呀
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666666666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666666666666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,66666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,66666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,6666666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,66666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666666666666
水.鼬.由.鱼,无粉丝牌,-1,6
抒怀成大观,怼怼,8,可怕！！！
Soul Singer,无粉丝牌,-1,皮鞋首秀啊
ZSY,无粉丝牌,-1,别关啊  我们监督你
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,66666666666666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,66666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666666666666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666
飘零,无粉丝牌,-1,LGD加油！
Dawn'',天zi,2,lgd 咚咚咚
frank,怼怼,5,老板大气，谢谢老板。
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,6666666
黄老匹夫-戒槟榔-了解下,无粉丝牌,-1,666666
王姐的小迷弟.,怼怼,13,龙神牛逼，龙神天秀！(破音)
十三,怼怼,8,6666666666
可逆,无粉丝牌,-1,老B赶紧少吃点摈榔啊
YMY,无粉丝牌,-1,看vgj 啊
阳炎冲撃,怼怼,5,1BAN沉默。。
YQQX,怼怼,6,换台
别人家的孩子,怼怼,6,王姐发微博都快哭了
We are the night ๑ .,无粉丝牌,-1,LGD什么时候开始啊
TDS丶疯狗,怼怼,6,666666666666666
琦玉老师,怼怼,6,老板大气！
龙神身高粉,怼怼,6,老比 戒槟榔刷藏宝图了
迷情鸭,无粉丝牌,-1,别哭
龙神牛逼,怼怼,9,先戒槟榔，在考虑戒烟
takumi,怼怼,13,66666666666
？？？,怼怼,9,6666666
A-Cheng,无粉丝牌,-1,看皮鞋首秀啊
vphole,怼怼,12,6666666
美妙的美妙,怼怼,9,66666666666
😂,无粉丝牌,-1,皮鞋首秀啊。我的龙
凉意,怼怼,5,皮鞋皮鞋
wjw3652012,怼怼,12,老板大气
龙神牛逼,怼怼,11,666666666
淋着雨,怼怼,6,真的很严重啊 看王姐微博
9000丶zhou宝龙.我心飞翔,怼怼,17,66666666
银杏色的初恋,怼怼,6,累了
默默5ㄻιзιч,无粉丝牌,-1,不戒以后不看了
初三,怼怼,5,龙神牛逼
龙神一米八八,无粉丝牌,-1,龙神牛逼，龙神天秀
vphole,怼怼,12,巨龙牛逼
゛安徒生,怼怼,5,尤神牛逼（破音）
龙神龙神你被打爆了嘛,怼怼,11,你要谢谢王姐
龙神一米八八,无粉丝牌,-1,给我龙神一张椅子💺
old chicken,无粉丝牌,-1,摄像头呢
非典型程序猿,怼怼,11,Lei了lei了
无聊喽~~~,怼怼,5,皮鞋的ti首秀不给点面子嘛？
十万,无粉丝牌,-1,蹲点
9000丶zhou宝龙.我心飞翔,怼怼,17,0.0.
゛安徒生,怼怼,5,尤神天秀（声嘶力竭）
无语,怼怼,11,随时准备换台
阿宽,小摩,3,摄像头又不见了
.,无粉丝牌,-1,谢谢王姐啊
不再勇敢,怼怼,6,fei
1780611410yy,无粉丝牌,-1,别吃了啊。我们真的关心你的
Shin,怼怼,4,别吃了 老逼
Xiao铉,无粉丝牌,-1,下一次 下一次还要吃。
迷情鸭,无粉丝牌,-1,你别死了求你了
有人搞事呀,怼怼,8,老板大气  理性消费
金成,怼怼,10,哭了
changing,怼怼,9,哈哈哈
龙神一米八八,无粉丝牌,-1,龙神牛逼，龙神天秀
Dawn'',天zi,2,lgd 咚咚咚
司宇圣,怼怼,13,666666666
咯噔,无粉丝牌,-1,看哭了
林Lucien,无粉丝牌,-1,666666
◕.◕̅̅徒弟,无粉丝牌,-1,MD   Zz
灰骑士,无粉丝牌,-1,龙神保重啊
葬爱王·建林,巨丁,3,我把烟都快戒了
小屁孩的小号,怼怼,8,戒槟榔
弹幕蠢如狗,无粉丝牌,-1,摄像头
丶筱夏c,无粉丝牌,-1,色相头呢？你又去抽烟
No limit,无粉丝牌,-1,说废话干嘛？
Sun Sky,无粉丝牌,-1,加油
我来打CSGO,无粉丝牌,-1,谢谢关心，还会继续吃
这波我很强,怼怼,11,龙神这次真要戒了
啊承学长,怼怼,12,龙神可爱 龙神牛逼
龙神一米八八,无粉丝牌,-1,给我龙神一张椅子💺
口可口可口可,怼怼,5,龙神别哭啊~~
提妲,怼怼,6,龙神牛逼 龙神加油！
风景扯呼,无粉丝牌,-1,皮鞋啊 我的龙
Cheo,无粉丝牌,-1,再吃槟榔取关了
Miracle,怼怼,6,666666
