不爱次鱼qaq,无粉丝牌,-1,买腿皇的
口吐泡泡的秀不死你,怼怼,20,2
zhou宝龙.强力不粘锅,怼怼,13,舒服
ROSHAN,无粉丝牌,-1,腿皇
凶兆,无粉丝牌,-1,是你大哥不行 换人啊
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,gg
划船卜靠桨,怼怼,15,开稀有三轮起 龙神
註定要相戀,无粉丝牌,-1,轮子不行
OB.虾桐,怼怼,15,233333
阿斗要吃人,怼怼,7,哈哈哈哈哈
zombieqiu,怼怼,5,哈哈哈哈哈哈
清泉流响,怼怼,5,7-9轮 肯定开全
窝不听窝不听,怼怼,13,轮子的不行
伊盗组特,怼怼,4,lsnb
邪恶killeR,怼怼,19,2轮！！一个没出！！！！
涵梦雪林,怼怼,3,ams
澳澳,军师,7,哈哈哈哈哈哈哈哈哈哈
εЗ．农家土鸡蛋总代理,无粉丝牌,-1,AMS
口吐泡泡的秀不死你,怼怼,20,2轮
窝不听窝不听,怼怼,13,换其他人
反向吃鸡,怼怼,4,轮子的不行呀 换一个
xuewenmeloday,楚河,11,买
太阳骑士,无粉丝牌,-1,@莉莉
打工战士,怼怼,5,大妈的瓶子
1854739330yy,无粉丝牌,-1,舒服
剑桥折刀,无粉丝牌,-1,极度舒适
lianning,怼怼,4,430轮啊
勿言枫厌路窄江寒,怼怼,6,舒服
时钟之瞳,怼怼,13,龙神买ams
何度、,怼怼,10,你大哥不行
*C*=GreatSky=/CD,怼怼,8,瞧不起谁？
王者大大?,怼怼,8,买腿皇的啊
龙业银行理财经理,怼怼,10,引起舒适
Tesooro,无粉丝牌,-1,我来
洛洛洛小陌,怼怼,10,轮子有毒
闪光,怼怼,14,换人啊
原以为此生无缘,怼怼,11,我来
羽-翼,无粉丝牌,-1,无良商家
墨邪、紫金✘甘将,无粉丝牌,-1,别冲了吧老逼
凡凡不要跑,无粉丝牌,-1,加油
萌汉药,怼怼,8,换ams
撩到了小仙女,狂人,4,让我来
记忆摇晃着昨天的微笑,怼怼,14,我来
黑云压城，风雨欲来。,怼怼,5,6。
别撕、解脱,无粉丝牌,-1,你鸽妈开箱子有一套
风吹裤裆,无粉丝牌,-1,我来我来
龙神龙神求你关了我,怼怼,11,我来我来，你们下次
泠叔叔,怼怼,12,不要轮子的啊
OB.虾桐,怼怼,15,我来我来
不懂,怼怼,14,买女主播的箱子呀
华东理工大学第一carry,怼怼,14,充个1W
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,我来
打工战士,怼怼,5,我来我来
爱玩丶大叔【随心②团】,无粉丝牌,-1,快乐啊
口吐泡泡的秀不死你,怼怼,20,舒服
OB.wxF,怼怼,8,买ams的
oszsj,无粉丝牌,-1,舒服
消音AWM,怼怼,12,这人品没谁了
大头,无粉丝牌,-1,大妈箱子要开43轮
李狗嗨  .,怼怼,5,真TM舒服
2309137254yy,无粉丝牌,-1,我来
顾佳亮,无粉丝牌,-1,极度舒适
和尚,怼怼,13,是我的网速不好，还是龙神的直播间问题
当爱已成往事，,怼怼,14,你大哥坑你啊
黄翔职业技术学院研究生,无粉丝牌,-1,我来 我来
Kazze,无粉丝牌,-1,我来
魂,怼怼,11,龙神龙神 基本八九轮 才出齐！
一位水友,怼怼,14,我来
枫哥你被打爆了吗,无粉丝牌,-1,你们来你们来
声下,无粉丝牌,-1,ପ(⑅ˊᵕˋ⑅)ଓ
老夏和小夏，,怼怼,6,龙神龙神 大哥的箱子有毒啊
何度、,怼怼,10,二维码我来！
压智之刃,无粉丝牌,-1,别刷ams了  烦不烦
01234567,怼怼,9,大哥不帮你啊
叶羽绵,无粉丝牌,-1,龙神牛逼，龙神天秀
宝塔镇河幺,无粉丝牌,-1,按摩师
横推八百无对手,怼怼,8,你们来 你们来！！
且行,怼怼,9,你这个和莉莉丝不是同一个游戏吧
never say forever,怼怼,6,槟榔加烟
话多亦是死,怼怼,11,让开我来
若星汉灿烂,无粉丝牌,-1,我来啊
总是被秀得一愣一愣的,怼怼,5,w lai
闲愚无梦,无粉丝牌,-1,买腿皇的开一下
大师兄,怼怼,10,买骨折姐ams的啊
疯狂的小龙人,怼怼,17,我来我来
林了个远,怼怼,7,都看到了
hahahh,无粉丝牌,-1,法拉利不行啊，开腿皇ams 的
鱼与渔与愚,怼怼,9,不带签名开了8个全开到了 了解下
zombieqiu,怼怼,5,我来我来
雨血咩联雨家军.天才,血少,8,嘿
费斯,怼怼,9,我来我来
我是一颗小虎牙,怼怼,14,小鸽子的爆率高
"""可乐、",无粉丝牌,-1,我来！！
爬行人生,怼怼,9,舒服
撩到了小仙女,狂人,4,让我扫
我是一颗小虎牙,无粉丝牌,-1,我来啊，我来
takumi,怼怼,13,我来我来
总是被秀得一愣一愣的,怼怼,5,我唉
【小龙人】华府崔婉莹,怼怼,11,你们来！
离殇之雪,怼怼,6,王宛如，扫码
和尚,怼怼,13,我来我来
梁尼玛。,无粉丝牌,-1,引起舒适
浪客剑心,怼怼,4,我来啊
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,别动  我来
εЗ．农家土鸡蛋总代理,无粉丝牌,-1,你来 我来
小饭碗在此,无粉丝牌,-1,破费我的
Tc,怼怼,7,我来扫
devil_tegong,怼怼,6,你们来你们来
纯阳甲字声望商,怼怼,10,你们来你们来
窝不听窝不听,怼怼,13,换人啊
王添添,怼怼,10,我来
窿,无粉丝牌,-1,我来
总是被秀得一愣一愣的,怼怼,5,我来
哪位,怼怼,13,开43轮就全部出了
zhou宝龙.强力不粘锅,怼怼,13,真特么舒服
死宅,怼怼,4,龙神龙神我帮你扫
张漂亮,无粉丝牌,-1,我来。我来
大闹天宫,无粉丝牌,-1,我来，我来
Wpc.鱼b别跑,无粉丝牌,-1,大肠老师的试试
剑舞,怼怼,2,我来扫
lll,无粉丝牌,-1,TI6换影魔小炮
不爱次鱼qaq,无粉丝牌,-1,腿皇腿皇 别买轮子的
遥控器不见了,怼怼,12,我来
海湾,怼怼,10,龙神牛逼！龙神天秀！（破音！）
      培      ,无粉丝牌,-1,2轮基本能出风行
我是一颗小虎牙,怼怼,14,小鸽子的爆率高
Stan,无粉丝牌,-1,我来 我来
小饭碗在此,无粉丝牌,-1,破费我的
求求黄翔把槟榔戒了,怼怼,8,平均8轮了解一下。
记忆摇晃着昨天的微笑,怼怼,14,都闪开，我来！
mmmmhong,无粉丝牌,-1,你们来你们来
Zero,无粉丝牌,-1,我来我来
菠菜外围狗老11,怼怼,14,666666
相见不如怀念,怼怼,9,龙神，我来啊
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,你来你来
幽黑的白天，正好做夢。,无粉丝牌,-1,这次我来啊别抢
黄翔真的菜,怼怼,13,买买买
一根葱,怼怼,14,不给你们机会啊
电竞洪金宝,怼怼,7,腿黄啊
小饭碗在此,无粉丝牌,-1,破费我的
Up！,无粉丝牌,-1,我来
HvkBasic,怼怼,13,找腿皇啊，腿皇的好开
黄翔黄翔宇宙最强,怼怼,8,43轮呀，43轮才能出
就叫宛如吧,无粉丝牌,-1,王宛如，出来扫码！
总是被秀得一愣一愣的,怼怼,5,我来
武汉许仙,怼怼,4,我来
和尚,怼怼,13,别动，我来我来，龙神
惊叹号,无粉丝牌,-1,极度舒适
你就不怕我姓梅？,无粉丝牌,-1,我来啊龙神
势,怼怼,8,哈哈
可达鸭,怼怼,8,我来我来
杀手.,无粉丝牌,-1,43轮43轮，没有43轮你开得出？
慎独,无粉丝牌,-1,大妈黑你要多开点
炫诗妮,怼怼,11,腿皇的白虎
      培      ,无粉丝牌,-1,8轮出白虎
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,你们来你们来
Two of a kind,怼怼,9,我来扫我来
公瑾,无粉丝牌,-1,龙神 几点开始
2116842672yy,无粉丝牌,-1,万人血书开AMS的
狗头铡,无粉丝牌,-1,我来我来
天火天火,怼怼,12,大大大17个箱子全了
龙神我错了求解封,怼怼,10,我来我来
Tomoyo,无粉丝牌,-1,大肠老师的牛逼
(￣▽￣)~*,无粉丝牌,-1,你们来
蓝鲸蓝鲸,无粉丝牌,-1,我来，别抢！
４６０丶开  心【王者李家】,怼怼,6,让我来，不让我来，踢你凳子。
潮帆帆,无粉丝牌,-1,支付宝都准备好了，不给机会
001,无粉丝牌,-1,没事43轮就OK。
武汉许仙,怼怼,4,我来啊
大闹天宫,无粉丝牌,-1,我来，我来
小龙人永远守护健康哥,怼怼,9,别屏蔽啊 我来啊
小饭碗在此,无粉丝牌,-1,王姐扫码
Tc,怼怼,7,我来扫
不爱次鱼qaq,无粉丝牌,-1,哈哈哈哈
〆＿唯⒈°,怼怼,10,233333333
清泉流响,怼怼,5,龙神大气
RUA!RUA!RUA!,无粉丝牌,-1,666666666
我是一颗小虎牙,怼怼,14,小鸽子的爆率高
SNH48 林思意,怼怼,13,我来
zombieqiu,怼怼,5,别开大妈的
男神级小龙人,无粉丝牌,-1,23333
刹那芳华,怼怼,14,我来我来
完美OB,怼怼,12,龙神牛壁，龙神天秀！
幽黑的白天，正好做夢。,无粉丝牌,-1,23333333
OB.虾桐,怼怼,15,我来我来
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,哈哈哈哈哈
奋斗,无粉丝牌,-1,66666666
离殇之雪,怼怼,6,哈哈哈哈哈哈哈
*C*=GreatSky=/CD,怼怼,8,你来 你来
【小龙人】华府崔婉莹,怼怼,11,我来啊！
RUA!RUA!RUA!,无粉丝牌,-1,666666666
帅虫子,无粉丝牌,-1,王宛如扫码
任逍遥°,无粉丝牌,-1,大气
miles,无粉丝牌,-1,龙神 我来 我来
■你看到的我是蓝色的,无粉丝牌,-1,来了两轮多 大批不出
.将军 .,怼怼,19,你来你来
never say forever,怼怼,6,我来，别抢
不爱次鱼qaq,无粉丝牌,-1,龙神牛逼！！！龙神天秀！！！
窝不听窝不听,怼怼,13,我来我来
wshvs2010,怼怼,10,说你来的你送个藏宝图啊
″单身贵族◆,怼怼,15,.....
司宇圣,怼怼,14,王姐来
9000丶zhou宝龙.我心飞翔,怼怼,17,233333333333333
萌汉药,怼怼,8,换ams啊
剑舞,怼怼,2,我来我来
费斯,怼怼,9,龙神大气
一根葱,怼怼,14,我来
轩辕,怼怼,10,龙神牛逼
完美OB,怼怼,12,666666666666666
风过无痕,怼怼,14,我来
      培      ,无粉丝牌,-1,我来……
h85796116,无粉丝牌,-1,你来 你来
SNH48 林思意,怼怼,13,我来 我来
龙黑头子,无粉丝牌,-1,我来我来
楚胖河,楚河,10,我来
龙神轻工粉,怼怼,10,龙神天秀
Gakki我老婆,怼怼,10,我来我来
白日梦想家袜子菌！,怼怼,9,不   我来
炫诗妮,怼怼,11,王宛如来
小饭碗在此,无粉丝牌,-1,王姐扫码
我是一颗小虎牙,怼怼,14,龙神我扫完了
浪客剑心,怼怼,4,我来啊啊
9000丶USUI,怼怼,14,别别别
註定要相戀,无粉丝牌,-1,准备好43轮吧
龙神天秀,怼怼,9,龙神牛逼
.将军 .,怼怼,19,你来，不抢你的
水牛,怼怼,10,666666
devil_tegong,怼怼,6,邪恶来
龙神招我做女婿,怼怼,10,wo lai
凝魂之泪,怼怼,13,我们来啊
龙神夹断粉,怼怼,17,几轮了?
迷了路的麋鹿,无粉丝牌,-1,龙神牛逼、龙神天秀
AllMaxwell,董导,13,我来我来
EmiXaM,怼怼,5,怕扫码不付款啊
库仑,why,10,我来
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,你来你来
三水,怼怼,10,龙神大气
文米,怼怼,11,王姐来
横推八百无对手,怼怼,8,让我来啊啊  别抢啊
之欧乌诶,怼怼,10,你来你来
流星——杨哥,怼怼,1,王姐来
华东理工大学第一carry,怼怼,14,我来啊
幽黑的白天，正好做夢。,无粉丝牌,-1,我来啊哎哟！说好的我来
yy7866246hehe,怼怼,12,开了1000就一金
devil_tegong,怼怼,6,邪恶来
二,怼怼,17,66666
千年的泥鳅,无粉丝牌,-1,我来 我来谁也别抢
文米,怼怼,11,王姐来
你的男友漏电吗,无粉丝牌,-1,🍎～🍎～苹🍎果～🍎好吃～喜欢🍎
就叫宛如吧,无粉丝牌,-1,意思是机会都不给我们？
Suriii,怼怼,14,别上头了
文米,怼怼,11,王姐来
花名叫劲抽,怼怼,6,龙神牛逼，龙神天秀！
鸡贼鑫,怼怼,7,邪恶踢蹬了
ManUtd,无粉丝牌,-1,私房钱啊
文米,怼怼,11,王姐来
倾仙 ~,怼怼,9,王姐来
″单身贵族◆,怼怼,15,我来你别抢
〆＿唯⒈°,怼怼,10,6666666666
tiny,怼怼,3,你来你来
zzz,无粉丝牌,-1,大妈的瓶子有毒 开不出啊
无语灬心殇,怼怼,1,我来啊
2046,怼怼,9,你来你来
王者大大?,怼怼,8,你来你来
花名叫劲抽,怼怼,6,不应该啊
星星,怼怼,11,我来我来
爬行人生,怼怼,9,我来我来
Bcrab,无粉丝牌,-1,好吧，你来
朴石,怼怼,8,6666666
李阿土,无粉丝牌,-1,腿皇了解下
OoO_MJ,怼怼,9,你来
花名叫劲抽,怼怼,6,好狠！
羽-翼,无粉丝牌,-1,我来！
"""可乐、",无粉丝牌,-1,老婆！扫码！！
newqq_u39f3zvbu,怼怼,10,龙神牛逼，龙神天秀
叫我小晨就好^_^,无粉丝牌,-1,我来我来
楚胖河,楚河,10,我来啊，傻龙
【烎】丶萧  曦,无粉丝牌,-1,龙神，我两轮除了pom都有了啊
离殇之雪,怼怼,6,66666666
糖果果,无粉丝牌,-1,我老
死宅,怼怼,4,龙神龙神你看不起谁呢
清泉流响,怼怼,5,小充2000
糖果果,无粉丝牌,-1,我来
撩到了小仙女,狂人,4,大妈不吉利阿  43轮0个
阿斗要吃人,怼怼,7,龙神龙神  你看不起小龙人是吧？
ROSHAN,无粉丝牌,-1,明明是王姐，一家之主
      培      ,无粉丝牌,-1,lei了 lei了
Ed.,无粉丝牌,-1,看不起谁呢
多愁善感的猪,怼怼,9,666666666
野见愁,怼怼,7,你看不起邪皇？
我是一颗小虎牙,怼怼,14,小鸽子的爆率高
龙神清十八罗汉杠开粉,怼怼,12,邪恶老逼好跳啊
*C*=GreatSky=/CD,怼怼,8,？
2046,怼怼,9,666666
窝不听窝不听,怼怼,13,看不起谁呢，我来我来
devil_tegong,怼怼,6,邪恶不 表示一下？
一根葱,怼怼,14,6666666666666666666
龙神夹断粉,怼怼,17,。。。
wlz465215908,怼怼,11,666
龙神招我做女婿,怼怼,10,龙神是看不起我们小龙人
之欧乌诶,怼怼,10,23333333333333333333
Tesooro,无粉丝牌,-1,龙神 你这是看不起我们？
Tomoyo,无粉丝牌,-1,不一定
我是一颗小虎牙,怼怼,14,小鸽子的爆率高
无关风月,无粉丝牌,-1,可以开一个
口可口可,怼怼,13,66666666666
涵梦雪林,怼怼,3,ams
●.Erós,无粉丝牌,-1,够了 炸得就2000
Wildeerz,怼怼,5,goule
你的老司机已上线,无粉丝牌,-1,你换人啊
魂,怼怼,11,2K够了 我2K全都有
剑舞,怼怼,2,大妈不行
never say forever,怼怼,6,奶
尕茶_               。,无粉丝牌,-1,先开着啊
b785332849,无粉丝牌,-1,好狠
奋斗,无粉丝牌,-1,有钱人
凶兆,无粉丝牌,-1,你大哥太黑了 不要了啊
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,430不行
王姐小迷弟,怼怼,10,你做梦呢2w差不多
何度、,怼怼,10,2000？？？
之欧乌诶,怼怼,10,566十个必中
oo殺,怼怼,9,全是430
wshvs2010,怼怼,10,龙神牛逼龙神天秀
2116842672yy,无粉丝牌,-1,AMS
Designer,无粉丝牌,-1,来晚了
电竞洪金宝,怼怼,7,买腿皇的啊
2046,怼怼,9,6666
疯僧,无粉丝牌,-1,0
菠菜外围狗老11,怼怼,14,666666
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,别买430
划船卜靠桨,怼怼,15,可能不够 非酋10轮才出
steam1,怼怼,1,两千你就想来个白虎？
²¹7º ๑淡忘,无粉丝牌,-1,你找他签不就行了
无语灬心殇,怼怼,1,我给你再来两千，别抢，抢就是看不起我
yy7866246hehe,怼怼,12,1000一金
一根葱,怼怼,14,开开开
心的征程,怼怼,10,平均8轮
素敵,怼怼,9,先卡啊
老夏和小夏，,怼怼,6,1000g够了
我噶你供,怼怼,5,G胖会这么轻松放过你？
龙神的舌苔真甜,怼怼,10,ROLL了
你的男友漏电吗,无粉丝牌,-1,🍎～🍎～苹🍎果～🍎好吃～喜欢🍎
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,430不行
玉面白飞狐,无粉丝牌,-1,龙神牛逼
羽-翼,无粉丝牌,-1,呵呵
²¹7º ๑淡忘,无粉丝牌,-1,不用买呀
大师兄,怼怼,10,430的不够，信我了龙神
清泉流响,怼怼,5,轮子提成400
1,无粉丝牌,-1,开幕式几点啊
势,怼怼,8,别430
Zero,无粉丝牌,-1,先开啊
(￣▽￣)~*,无粉丝牌,-1,别买轮子啊
不懂,怼怼,14,腿皇的NB呀
悟空！,怼怼,7,土豪的世界不懂
7911丶gw,7911,11,ams 啊
泠叔叔,怼怼,12,你开轮子的 肯定开不出来， 要AMS的
势,怼怼,8,自己的啊
不及雨嘉禾,怼怼,6,A你🐎S 一堆舔狗
一比斗掀飞。,无粉丝牌,-1,开大妈是情谊
steven 宣羽,无粉丝牌,-1,66
一根葱,怼怼,14,奶自己?
你的男友漏电吗,无粉丝牌,-1,🍎～🍎～苹🍎果～🍎好吃～喜欢🍎
不知道叫啥zg,怼怼,12,金的
未定义姓名,怼怼,11,6
【小龙人】华府崔婉莹,怼怼,11,舒服
轩辕,怼怼,10,开不出来不难？
takumi,怼怼,13,66666666666
小龙人、强无敌！,怼怼,5,66666666。 龙神牛逼，
小头爸爸,无粉丝牌,-1,430
Big又鸟又鸟,怼怼,12,有啊
啊啊啊啊啊！,怼怼,4,龙神买猩红嘛
gandalfr614,怼怼,8,换女主播啊
      培      ,无粉丝牌,-1,lei了
ROSHAN,无粉丝牌,-1,不朽才有
RUA!RUA!RUA!,无粉丝牌,-1,666666666
OB.虾桐,怼怼,15,666666666666
不知道叫啥zg,怼怼,12,金箱子
焚尘,无粉丝牌,-1,？？？
"AK47揍婊打狗无所不能,",怼怼,11,舒服
刹那芳华,怼怼,14,来了
闲愚无梦,无粉丝牌,-1,今年没信使？
takumi,怼怼,13,66666666666
小龙人、强无敌！,怼怼,5,66666666。 龙神牛逼，
asd,怼怼,11,6666
慎独,无粉丝牌,-1,往年有金箱子 要开一万多
花若离,无粉丝牌,-1,？？？？？？？
RUA!RUA!RUA!,无粉丝牌,-1,666666666
绝望的小树,怼怼,5,…
余叔周,无粉丝牌,-1,哇 狗托！！！
asd,怼怼,11,666666666666666666
死宅,怼怼,4,？
口吐泡泡的秀不死你,怼怼,20,66666666666
龙神夹断粉,怼怼,17,66666666
Zeird,怼怼,10,666666666666
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,？？？
船长的pants,怼怼,10,6666666666666
离殇之雪,怼怼,6,66666666
剑舞,怼怼,2,66666666
武林至尊龙怼怼,怼怼,9,举报了
笑脸,无粉丝牌,-1,？？？？？？？？？？？？
幽黑的白天，正好做夢。,无粉丝牌,-1,666666
shineboy,无粉丝牌,-1,？？？？？？？
郑小木,怼怼,6,6666666666666666666
卢老爷凉了么,风声,7,令人不适
窝不听窝不听,怼怼,13,。。
曲终人散—紫影,怼怼,8,?
zhou宝龙.强力不粘锅,怼怼,13,？？？？？
7oAlcii秋男,无粉丝牌,-1,？？？？
阿伟,无粉丝牌,-1,666
不懂,怼怼,14,POM
不想取名字,子沐,10,6666666666666
人帅枪刚罩子龙,无粉丝牌,-1,？？？？？？？？？？？
可达鸭,怼怼,8,？？？？？？？？？？？？？？？？？？？？？？？？？/
司宇圣,怼怼,14,66666666666666
Pop_Cola,无粉丝牌,-1,举报了
龙神天秀,怼怼,9,666666
奥迪,无粉丝牌,-1,？？？？？？？？？
wshvs2010,怼怼,10,666666666666
      培      ,无粉丝牌,-1,3轮羡慕
痴人,无粉丝牌,-1,？？？？？
相见不如怀念,怼怼,9,？
素敵,怼怼,9,狗拖
职业小龙人 安娜酱,怼怼,10,？？？？？？？？
小腿小腿河道溺水,怼怼,12,吸吸吸
HvkBasic,怼怼,13,6666666666
阿斗要吃人,怼怼,7,？？？
白给少年他lei了,无粉丝牌,-1,？
........,怼怼,6,舒服
清风,无粉丝牌,-1,wocao
划船卜靠桨,怼怼,15,？？？？？？
魔龙枪手中握,怼怼,10,龙神我想买你的签名箱子
l x h,怼怼,1,66666666
势,怼怼,8,?
人帅枪刚罩子龙,无粉丝牌,-1,举报了啊
小头爸爸,无粉丝牌,-1,开你🐎的ams
郑小木,怼怼,6,？？？？？？？？？？？？？？？？？
羽-翼,无粉丝牌,-1,43轮数钱数到笑醒
tiny,怼怼,3,他leile
龙神清十八罗汉杠开粉,怼怼,12,。。。
donqiudonqiu,怼怼,13,？？？？？
zhou宝龙.强力不粘锅,怼怼,13,引起不适，举报了
华东理工大学第一carry,怼怼,14,举报！
龙黑头子,无粉丝牌,-1,哈哈哈哈哈哈哈哈哈哈，最想要那个POM
喵喵喵？？？,怼怼,12,別想萊了
巨龙mvp,怼怼,12,狗托 操
︶ㄣ訫❤眺 彡,怼怼,11,龙神牛逼，龙神天秀!（破音）
gandalfr614,怼怼,8,？？？？？？？？？？
︶ㄣ訫❤眺 彡,怼怼,11,龙神牛逼，龙神天秀!（破音）
psycho,怼怼,12,这是第二轮么
屎壳郎,怼怼,13,欧洲龙
︶ㄣ訫❤眺 彡,怼怼,11,巨龙巨龙，与众不同
还需要努力的人,楚河,6,代码龙
︶ㄣ訫❤眺 彡,怼怼,11,高手，别别别别别，救救救救救!
曲终人散—紫影,怼怼,8,举报了，令人不适的主播
邪恶killeR,怼怼,19,4
"""可乐、",无粉丝牌,-1,430赚发了？
前方高能,怼怼,8,内容引起极度不适
沉迷摇滚无法自拔,怼怼,10,白虎这个坐骑好帅
*C*=GreatSky=/CD,怼怼,8,？
爬行人生,怼怼,9,狗托
oo殺,怼怼,9,扫码龙
枫哥你被打爆了吗,无粉丝牌,-1,充值提高概率？
瞬间,怼怼,8,巨龙巨龙，与众不同（破音）
淡若云煙\(0^◇^0)/,怼怼,8,胖头鱼好蠢，开箱子开死机了
智李奇,无粉丝牌,-1,牛逼
喵喵喵？？？,怼怼,12,你麻痺 狗拖啊你？？？？？？？
Christen,怼怼,13,龙神今年猩红了解下
悟空！,怼怼,7,哈哈哈哈哈哈哈没了
邪恶killeR,怼怼,19,5
never say forever,怼怼,6,pom木有
中立,无粉丝牌,-1,6666
库仑,why,10,pom还是买吧，开太难了
龙神天秀,怼怼,9,龙神天秀
无心的鬼,怼怼,15,完美的托
龙神天秀,怼怼,9,龙神牛逼
疯、,无粉丝牌,-1,尼玛嗨，轮子！劳资开了40个，一个都没有
魔龙枪手中握,怼怼,10,龙神我想买你的签名箱子
你的男友漏电吗,无粉丝牌,-1,🍎～🍎～苹🍎果～🍎好吃～喜欢🍎
2046,怼怼,9,哈哈哈哈哈哈
道门顶峰剑子仙迹,怼怼,12,pom挺住
      培      ,无粉丝牌,-1,4轮了
龙神天秀,怼怼,9,666666
魔龙枪手中握,怼怼,10,龙神我想买你的签名箱子
*C*=GreatSky=/CD,怼怼,8,哈哈
小龙人、强无敌！,怼怼,5,66666666。 龙神牛逼，
苍天饶过谁,无粉丝牌,-1,哈哈哈哈
窝不听窝不听,怼怼,13,其实有点黑
邪恶killeR,怼怼,19,6
wshvs2010,怼怼,10,白虎这个坐骑不是魔卡少女樱的小可吗
steam1,怼怼,1,别慌，POM没那么好开
口可口可,怼怼,13,哈哈哈哈哈
白给少年他lei了,无粉丝牌,-1,没了没了没了
李云龙,怼怼,4,poom还是很难开的
给我小龙人一个面子,怼怼,11,2333333
魂,怼怼,11,自闭了 哈哈哈
之欧乌诶,怼怼,10,566开了两个啊
09,无粉丝牌,-1,666
龙黑头子,无粉丝牌,-1,好狠！
*C*=GreatSky=/CD,怼怼,8,心态爆炸
